gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,1.4470429365269428,0,1,0,2,0,2,0,2,2,2,1,0,-0.35887306864492724,0.6635962967048417,0
1,0,0,0,0.8760500057847422,1,0,2,1,1,1,1,1,1,2,0,1,-1.504814281002858,-0.5654371955312112,0
0,1,1,1,-0.3882914837158446,1,0,1,0,2,2,0,0,2,0,1,0,0.7837417541270588,-0.07050172878377196,0
1,0,0,0,-0.6330027397482163,1,0,1,0,0,2,0,0,0,0,1,2,0.39122778298559063,-0.43094410194654587,1
1,0,1,0,1.5693985645431285,1,2,0,2,2,2,2,0,2,2,0,1,0.5159673924585149,1.5162388334160224,0
0,0,1,1,1.4062577271882142,1,0,2,1,1,1,1,1,1,2,1,0,-1.5181198393466364,-0.40476019148484366,0
0,0,1,1,-0.7553583677644021,1,2,1,0,0,0,0,2,0,0,1,2,0.6623285342400791,-0.4793192625552338,0
0,1,0,0,-1.285566089167874,0,1,0,0,0,0,0,0,0,0,1,3,-1.3002413214672623,-0.999070988164859,1
0,0,0,1,1.2431168898332998,1,0,2,1,1,1,1,1,1,2,0,1,-1.509803865381775,-0.4743780696795631,0
0,0,0,0,0.34584228438127035,1,2,0,0,0,2,2,0,2,1,1,2,0.12345342131704626,0.2588375999383953,0
0,0,1,0,-0.6330027397482163,1,2,1,0,0,0,0,2,2,0,0,2,0.9217869219437613,-0.3135245944590645,0
1,0,1,0,0.9576204244621995,1,2,1,2,0,0,0,2,2,1,1,2,1.186234894026361,1.4226208755394734,0
0,0,0,0,-1.1224252518129596,1,0,2,1,1,1,1,1,1,0,0,1,-1.4748767747293563,-0.9680561793113182,0
0,0,0,0,-1.2447808798291453,0,1,0,2,2,0,0,0,2,0,1,2,-0.7414078710285615,-0.9785120963785858,1
0,0,1,0,-1.2039956704904167,1,0,2,1,1,1,1,1,1,0,1,3,-1.5064774757958301,-0.9860782979694568,0
1,0,0,0,0.18270144702635593,1,2,0,2,2,2,2,0,0,1,0,2,0.0851999410786831,0.06747667048998263,0
0,0,0,0,-0.14358022768347295,1,0,0,2,2,2,0,0,2,0,1,0,0.13176939528190787,-0.14111225733297883,1
1,0,0,0,-1.0000696237967737,1,0,0,0,0,0,0,0,0,0,0,3,-0.7098071699620876,-0.8624822993873869,0
0,0,0,0,1.2431168898332998,1,2,1,0,2,2,2,2,2,0,1,1,1.4955891255192129,2.0790936433071687,0
0,0,1,1,-1.0408548331355023,1,0,2,1,1,1,1,1,1,0,0,3,-1.4715503851434115,-0.9403281460759689,0
0,0,0,0,-1.2039956704904167,1,0,1,0,2,0,0,2,2,0,0,2,1.0149258303502118,-0.8811220671549844,0
1,0,1,1,1.6101837738818572,1,0,2,1,1,1,1,1,1,2,0,0,-1.4599080215926052,-0.35144383800048484,0
0,0,0,0,-0.551432321070759,1,0,0,0,0,0,0,0,2,0,1,2,-0.2890188873400896,-0.5280694244089505,0
0,0,1,0,1.0799760524783852,1,0,2,1,1,1,1,1,1,2,0,0,-1.5463941508271661,-0.5437533000098522,0
1,0,1,1,-1.2447808798291453,1,0,1,0,0,2,2,0,2,0,0,1,0.8353007927092008,-0.9266075122872757,1
0,0,1,1,0.1011310283488987,1,2,2,1,1,1,1,1,1,0,1,2,-1.3019045162602345,-0.6210917920728072,0
1,0,0,0,-0.7553583677644021,1,0,2,1,1,1,1,1,1,0,0,1,-1.5064774757958301,-0.8779235271238582,0
0,0,0,0,-0.7553583677644021,1,0,1,0,0,2,0,0,0,0,0,2,0.34798471836830985,-0.5578268761468074,1
0,0,1,1,1.4878281458656715,1,0,2,1,1,1,1,1,1,2,0,1,-1.499824696623941,-0.37650274472710116,0
1,1,1,0,-1.0408548331355023,1,2,0,2,2,0,2,0,0,0,0,2,-0.022907720464517903,-0.8008938596156326,0
1,0,1,1,1.4878281458656715,1,0,0,2,2,2,2,2,0,2,1,0,0.36129027671208863,1.3666795133399143,0
0,0,1,1,1.6101837738818572,1,2,0,0,2,0,2,2,2,2,1,2,0.4677347434623174,1.5175623672220055,0
1,0,0,0,-1.0000696237967737,1,2,1,0,2,0,0,2,2,0,0,2,1.1962140627841946,-0.6488860019984556,1
0,0,1,1,-1.1632104611516882,1,0,0,2,0,0,0,0,0,0,0,2,-0.4852758729108239,-0.91467364913666,0
1,0,1,1,1.2431168898332998,1,0,1,0,2,2,0,0,0,0,1,1,0.51264100287257,1.1497082047457259,0
1,0,0,0,1.6101837738818572,1,0,2,1,1,1,1,1,1,2,0,0,-1.4981615018309686,-0.3777601018427853,0
0,0,0,0,0.5497683310749134,1,0,2,1,1,1,1,1,1,2,1,2,-1.4565816320066605,-0.5970255357006783,0
0,0,1,0,-1.1224252518129596,1,0,1,0,0,0,0,0,0,0,0,2,0.16835968072729926,-0.8647984835478576,1
1,0,1,0,-0.10279501834474433,1,0,0,0,0,2,0,0,0,0,1,3,-0.4952550416686578,-0.35976004208141293,0
1,0,0,0,1.2431168898332998,1,2,1,0,2,2,0,2,2,2,1,0,1.325943256636036,1.8733061953735393,0
0,0,0,0,1.1207612618171139,1,0,2,1,1,1,1,1,1,2,0,0,-1.4981615018309686,-0.5127605500530775,0
0,0,1,0,1.2431168898332998,1,2,1,0,2,2,0,2,2,1,1,2,1.417418970249514,2.0220934540628237,1
1,0,1,1,-0.30672106503838736,1,0,1,0,0,0,2,2,0,0,0,2,0.6989188196854704,-0.040281040213820916,0
1,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,0,0,0,1,3,-0.6333002094853606,-0.9902253705615377,1
1,1,1,0,-1.081640042474231,1,2,1,0,0,2,0,0,0,0,1,2,0.5292729508022932,-0.8087909446579995,0
1,0,0,0,-0.4290766930545732,1,2,2,1,1,1,1,1,1,2,0,3,-1.3185364641899577,-0.7605260785331434,0
0,0,1,1,-0.06200980900601573,1,2,0,0,2,0,2,2,2,2,0,0,0.5209569768374316,0.0799620060597579,0
0,0,1,1,0.2642718657038131,1,0,1,0,0,2,2,0,0,0,1,0,0.5525576779039059,0.3604188195476103,0
1,0,0,0,-0.2659358556996588,1,0,2,1,1,1,1,1,1,0,0,3,-1.4632344111785498,-0.781790855015941,0
0,0,1,0,0.8352647964460137,1,0,1,2,2,2,0,2,2,1,1,0,1.3708495160462886,1.5350330134609849,1
0,0,0,0,-1.285566089167874,1,0,1,0,2,0,2,2,0,0,0,2,0.8918494156702599,-0.9699973622267603,1
1,0,0,0,-0.8369287864418593,1,2,0,2,2,0,2,0,0,0,1,2,0.07854716190679371,-0.6432609833230267,0
0,0,0,0,-0.6737879490869448,1,2,1,0,2,2,0,0,2,0,1,1,1.0215786095221007,-0.3241349238036969,1
0,0,0,0,-1.2447808798291453,1,0,2,1,1,1,1,1,1,0,0,3,-1.4815295539012454,-0.9904680184259679,0
1,0,0,1,0.2642718657038131,0,1,0,2,0,0,2,2,0,1,0,0,-0.6599113261729178,-0.22048016789844155,0
1,0,0,0,-1.285566089167874,1,2,1,0,0,0,0,0,0,0,1,2,0.3346791600245316,-0.9773870926435001,1
0,0,1,1,-1.0408548331355023,0,1,0,2,0,0,2,0,0,0,0,3,-1.005855843111161,-0.9016589000444913,0
1,1,0,0,-1.1632104611516882,1,0,1,0,0,0,0,0,0,0,0,2,0.1484013432116311,-0.8950191721178086,0
1,1,0,0,-0.9184992051193165,1,2,1,0,0,0,0,2,2,0,1,2,1.0132626355572392,-0.6141211806946287,1
0,0,0,0,0.9168352151234709,1,0,1,0,2,2,0,0,0,0,1,2,0.554220872696878,0.9790385204641847,0
1,0,1,1,1.6101837738818572,1,0,0,0,2,2,0,2,2,2,1,0,0.3496479131612826,1.4073120011836004,0
0,0,1,0,-0.9184992051193165,1,0,0,0,0,2,0,2,2,0,1,1,0.09684230462948917,-0.7222980104369935,0
1,1,0,0,-0.877713995780588,1,2,1,0,2,2,2,2,2,0,1,2,1.5471481641013554,-0.4885178225068175,0
0,0,1,1,-0.7145731584256735,1,0,0,0,0,0,0,0,0,0,0,2,-0.6183314563486098,-0.7283421481509837,0
0,0,1,1,-0.3882914837158446,1,0,2,1,1,1,1,1,1,2,0,0,-1.4798663591082732,-0.7992394423581536,0
1,0,0,1,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4915087226590795,-1.0016077612929937,0
0,1,0,0,-1.2039956704904167,1,0,0,0,0,0,0,0,0,0,0,2,-0.6615745209658901,-0.9543796633161578,1
1,0,1,1,0.590553540413642,1,0,1,2,2,2,0,0,2,1,1,2,1.038210557451824,0.9269574651987434,0
0,0,0,1,-0.7145731584256735,1,0,2,1,1,1,1,1,1,1,0,3,-1.504814281002858,-0.8910706295966253,0
1,0,0,0,1.3654725178494855,1,0,1,0,2,2,0,2,2,0,0,2,1.1513078033739421,1.9500711561205681,1
0,1,1,0,1.4470429365269428,1,0,0,0,2,2,2,0,0,1,1,0,-0.14099455076555298,0.743625974173296,0
0,0,1,1,-0.6330027397482163,1,0,1,0,0,2,2,2,2,1,0,0,1.1213702971004402,-0.2582670580592635,1
0,0,0,0,-1.0408548331355023,1,0,0,0,0,0,2,2,0,0,1,3,-0.17924803100391637,-0.8269454166967365,1
1,1,1,0,-0.8369287864418593,1,0,1,0,0,0,0,0,2,0,1,2,0.5176305872514871,-0.5912461047478846,1
0,1,1,0,-0.46986190239330183,1,2,0,0,2,2,0,0,2,1,0,0,0.22657149848133057,-0.34998795081390327,0
1,0,0,0,-0.46986190239330183,0,1,0,0,2,0,2,0,0,0,1,3,-0.9609495837009082,-0.666268412650369,0
0,0,1,1,0.9576204244621995,1,2,0,2,0,0,0,2,0,1,0,0,0.010356175394928559,0.5390297066650508,0
0,0,1,1,-1.081640042474231,1,2,0,0,0,0,0,0,0,0,1,1,-0.5301821323210765,-0.8899015080680067,0
0,1,0,0,1.324687308510757,0,1,0,0,2,2,0,2,2,2,1,0,-0.37883140616059513,0.5415664797931854,0
1,0,1,0,0.38662749371999894,1,2,0,2,0,0,2,2,2,1,0,1,0.5176305872514871,0.4789192129766445,0
0,0,1,1,1.4470429365269428,1,2,1,2,0,2,2,2,2,2,1,0,1.4689780088316557,2.302153207408881,0
1,0,1,1,0.6313387497523706,1,2,2,1,1,1,1,1,1,2,0,0,-1.2836093735375391,-0.4611647905164969,0
0,1,0,0,0.7129091684298279,1,2,1,0,2,0,2,2,2,1,1,2,1.3941342431479014,1.3489441603397387,0
0,1,0,0,-1.0408548331355023,1,0,0,0,2,2,0,2,0,0,1,2,0.002040201430066944,-0.79266589112177,0
0,0,1,1,1.2431168898332998,1,0,2,1,1,1,1,1,1,2,0,2,-1.5147934497606919,-0.4528706453323352,0
1,0,0,0,-0.6330027397482163,1,0,2,1,1,1,1,1,1,0,0,1,-1.4565816320066605,-0.8403572259307002,0
0,0,1,1,0.38662749371999894,1,0,1,0,0,0,0,2,0,0,1,1,0.43447084760287097,0.4824927542527993,1
1,0,1,1,-1.1632104611516882,1,0,2,1,1,1,1,1,1,0,0,3,-1.531425397690415,-0.9733061967417185,0
0,0,0,1,1.2023316804945712,1,2,2,1,1,1,1,1,1,2,0,0,-1.2935885422953728,-0.2874950962747271,0
1,1,0,0,-1.2447808798291453,1,0,1,0,2,0,0,0,0,0,1,2,0.32636318605966996,-0.9374825483931049,1
0,0,1,0,-1.2447808798291453,1,0,1,0,0,0,0,0,0,0,1,2,0.18166523907107757,-0.9574017321731528,0
1,0,1,0,0.6313387497523706,1,2,1,2,2,2,0,2,0,2,1,0,1.0648216741393814,0.9631340558956192,0
1,0,1,0,-0.22515064636093016,1,0,2,1,1,1,1,1,1,2,0,0,-1.5081406705888027,-0.7807982046614536,0
0,0,1,1,1.5286133552044,1,0,0,0,2,2,2,2,2,2,1,0,0.5159673924585149,1.5121358786174746,0
1,1,0,0,-1.285566089167874,1,2,1,0,0,2,0,2,0,0,1,2,0.7953841176778649,-0.9712767782392105,1
1,0,1,0,0.5497683310749134,1,2,1,0,2,2,0,2,0,1,1,2,0.9899779084556269,0.8921264672046175,0
1,0,0,0,-0.10279501834474433,1,0,1,0,0,0,0,2,2,0,1,2,0.8436167666740624,0.20514624520900768,1
0,0,0,0,-0.7145731584256735,1,2,0,2,0,0,0,0,2,0,1,0,-0.0079389673277669,-0.5716798633160989,1
1,0,1,1,1.4878281458656715,1,2,1,0,2,2,0,2,0,1,0,1,1.0265681939010178,1.8621664525065134,0
1,0,0,0,1.324687308510757,1,0,2,1,1,1,1,1,1,2,1,1,-1.5081406705888027,-0.4728118880091495,0
1,1,1,1,1.6101837738818572,1,0,1,2,0,2,2,2,2,2,1,1,1.3043217243273957,2.275307530044187,0
1,1,1,0,-0.7961435771031307,1,0,1,0,2,0,2,0,2,0,1,0,0.8037000916427265,-0.4945619602208078,1
1,0,0,0,-0.6330027397482163,1,0,2,1,1,1,1,1,1,1,1,3,-1.489845527866107,-0.8871441459722083,0
1,0,1,0,0.7536943777685564,1,2,1,2,0,2,2,2,2,1,1,2,1.5521377484802719,1.513238823455794,0
1,0,1,1,0.7536943777685564,1,0,0,2,2,0,2,0,0,2,0,1,-0.14598413514446992,0.3666614873324978,0
0,0,1,0,1.6101837738818572,1,2,0,2,2,2,2,2,2,2,1,0,0.8669014937756749,1.843350213564785,0
1,0,1,1,1.4062577271882142,1,2,1,0,2,2,0,0,0,1,0,2,0.7488146634746401,1.6007905847215864,1
1,0,0,0,0.060345819010170096,1,0,2,1,1,1,1,1,1,0,0,3,-1.5031510862098856,-0.7123935657888856,0
1,0,1,0,1.4062577271882142,0,1,0,2,2,0,2,0,2,2,1,0,-0.4636543406021835,0.5432429559474308,0
0,0,1,0,0.6721239590910992,1,0,2,1,1,1,1,1,1,1,1,0,-1.4915087226590795,-0.6032020267952668,0
1,0,1,1,0.8352647964460137,1,0,2,1,1,1,1,1,1,2,1,3,-1.5131302549677197,-0.5205914584051452,0
1,0,0,0,-0.22515064636093016,1,2,0,0,0,2,2,0,0,0,0,2,-0.1809112257968886,-0.29942895942534276,0
0,1,0,0,-0.3882914837158446,1,0,1,0,2,0,0,2,2,0,1,2,0.9933042980415715,0.0014323335714179586,1
1,0,0,0,1.4878281458656715,1,2,0,2,2,2,2,0,2,2,1,1,0.5525576779039059,1.4395179904625264,0
0,0,1,1,-1.2447808798291453,0,1,0,0,0,0,2,0,0,0,0,0,-1.1921336599240613,-0.9907106662903982,0
0,0,0,0,0.1011310283488987,1,2,1,0,0,0,0,2,0,0,1,2,0.7172139624081659,0.32591870500497994,1
0,0,1,0,0.5497683310749134,1,0,0,2,2,0,2,0,2,1,0,3,0.18998121303593918,0.4150145890444196,0
0,0,0,0,0.8760500057847422,1,2,1,0,2,0,0,2,2,2,1,0,1.0748008428972153,1.2525467814706248,0
0,0,1,0,0.9576204244621995,1,2,1,0,2,0,0,2,2,1,1,2,1.1097279335496342,1.4197091011663105,1
0,0,1,0,-0.9592844144580451,1,0,1,0,0,2,0,0,0,0,1,0,0.36129027671208863,-0.7210847711148423,1
1,0,0,0,-0.5106471117320305,1,2,0,2,0,0,2,0,0,0,0,0,-0.18922719976175023,-0.4849222223338963,0
1,0,0,0,-0.877713995780588,1,0,1,0,2,0,0,0,0,0,1,3,0.3662798610910058,-0.6282168157283503,0
0,1,1,0,-0.10279501834474433,1,2,1,0,2,0,0,2,0,0,1,2,0.8369639875021729,0.14860929279675614,0
1,0,1,0,1.4470429365269428,1,0,0,2,2,2,0,0,2,2,0,0,0.20162357658674573,1.0813697425634567,0
1,1,1,0,0.22348665636508452,1,2,1,0,2,2,0,2,2,0,1,2,1.254425880538226,0.7583171994197101,0
0,1,1,0,-0.6330027397482163,1,2,1,2,0,2,0,0,0,0,1,0,0.6806236769627745,-0.3648115294409157,1
1,0,0,0,0.6313387497523706,1,2,1,0,2,2,0,2,2,1,1,1,1.3708495160462886,1.2319658307875854,1
0,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,0,0,0,0,2,-0.701491195997226,-0.9911297853289595,0
1,0,1,1,1.2431168898332998,0,1,0,2,2,2,0,2,2,2,0,2,-0.19587997893363962,0.62525793412486,0
0,0,0,0,-1.2039956704904167,1,0,0,0,0,2,0,2,2,1,1,2,0.16835968072729926,-0.9131957030533121,0
0,0,0,0,0.6313387497523706,1,2,2,1,1,1,1,1,1,1,0,0,-1.3484739704634594,-0.5102899536152421,0
1,0,0,0,1.3654725178494855,0,1,0,0,0,0,2,0,0,1,0,1,-1.1788281015802824,-0.13553135645108272,0
0,0,1,1,1.4470429365269428,1,2,1,0,2,2,0,0,0,2,1,1,0.6490229758963008,1.5248859209484464,0
1,1,0,0,-0.6330027397482163,1,0,0,0,0,0,0,0,0,0,1,2,-0.6599113261729178,-0.670481661932749,1
0,0,1,1,-1.0408548331355023,1,0,2,1,1,1,1,1,1,1,0,3,-1.4715503851434115,-0.9513134766656298,0
1,0,1,0,1.6101837738818572,1,2,0,2,2,2,2,2,2,2,1,0,0.7388354947168059,1.7381292759891158,0
0,0,1,0,-0.14358022768347295,1,0,2,1,1,1,1,1,1,0,0,3,-1.4981615018309686,-0.7576363630567465,0
1,0,1,0,0.18270144702635593,1,0,1,0,0,2,2,0,2,0,1,2,0.8469431562600068,0.49806633536986905,0
0,0,0,0,0.060345819010170096,1,2,1,2,2,2,0,2,2,0,1,3,1.4939259307262407,0.572162169608165,1
0,1,0,0,0.38662749371999894,1,2,1,0,0,0,0,2,0,0,1,2,0.6573389498611624,0.5519121023766211,1
0,0,1,1,1.0799760524783852,1,2,0,2,2,0,2,0,0,1,0,3,0.020335344152762405,0.6665963066650705,0
1,0,1,1,-0.877713995780588,1,0,1,0,0,0,0,2,0,0,1,0,0.4860298861850129,-0.6272903420641621,1
1,1,1,1,1.1207612618171139,1,2,1,2,0,0,0,0,0,0,1,2,0.5342625351812104,1.1332743266547671,0
0,0,0,0,-0.22515064636093016,1,0,0,0,2,0,2,0,0,0,1,3,-0.29068208213306207,-0.3754439176823146,0
0,0,0,0,-1.285566089167874,1,2,1,0,0,0,0,0,2,0,0,3,0.6955924300995255,-0.9726003120451938,1
1,1,0,0,-1.285566089167874,1,0,1,0,0,0,0,2,0,0,1,2,0.47272432784123414,-0.9755562042118899,1
1,0,1,0,-0.6330027397482163,0,1,0,2,0,2,0,0,0,0,0,3,-1.0141718170760226,-0.7489451577307898,0
1,0,1,0,1.0391908431396566,1,0,2,1,1,1,1,1,1,2,0,3,-1.4682239955574667,-0.487238406494367,0
1,0,1,1,-1.285566089167874,1,0,2,1,1,1,1,1,1,1,0,3,-1.5330885924833875,-1.0021592337121532,0
0,0,1,1,-1.2039956704904167,1,0,0,0,0,0,0,0,0,0,0,3,-0.6848592480675028,-0.9511149465947324,1
0,0,0,0,0.8352647964460137,1,2,1,2,2,2,0,0,0,0,0,2,0.8619119093967579,1.1606714764386203,0
1,0,0,0,0.1011310283488987,1,2,2,1,1,1,1,1,1,0,1,2,-1.3068941006391515,-0.6128417646821782,0
1,0,1,1,0.7129091684298279,1,2,1,2,0,2,0,2,2,0,0,1,1.3658599316673719,1.3462309160374732,1
1,0,1,1,1.4470429365269428,1,2,0,0,2,0,2,0,2,2,0,1,0.19663399220782857,1.1336493278997954,0
1,0,1,0,0.590553540413642,1,2,2,1,1,1,1,1,1,0,0,2,-1.3135468798110408,-0.5078634749709394,0
0,1,1,0,1.324687308510757,1,2,1,0,2,2,0,2,2,0,1,0,1.4606620348667942,2.1141672891657253,0
1,0,0,0,-1.1224252518129596,1,0,1,0,0,0,0,0,0,0,1,2,0.16170690155540987,-0.8672470210889267,1
1,0,1,0,0.7536943777685564,1,2,1,0,0,0,0,2,2,0,1,2,0.9899779084556269,1.1128257293523256,1
0,0,0,0,0.5497683310749134,1,2,1,0,0,0,0,2,2,0,0,0,1.0365473626588517,0.930508947578132,1
0,0,0,0,-0.9592844144580451,1,2,1,0,0,0,0,0,0,0,1,2,0.3978805621574796,-0.717709759909585,0
0,0,0,0,-1.0000696237967737,1,0,2,1,1,1,1,1,1,2,0,3,-1.48485594348719,-0.9334016524913231,0
1,0,0,0,-0.7553583677644021,1,2,2,1,1,1,1,1,1,1,1,1,-1.3335052173267088,-0.8685264371013771,0
0,0,0,0,0.5089831217361848,1,2,1,2,2,2,2,2,2,0,1,2,1.6885197215040026,1.2508041286260803,0
0,0,0,0,-1.0000696237967737,1,2,1,0,0,0,0,0,0,0,1,1,0.323036796473725,-0.7682908101949117,0
1,1,0,1,-1.285566089167874,1,0,0,0,0,2,0,0,0,0,1,3,-0.49026545728974086,-0.9883283054396282,1
1,0,1,1,1.3654725178494855,1,0,1,2,2,2,0,2,2,1,1,0,1.2727210232609218,2.0916010377737106,0
1,0,1,1,1.6101837738818572,1,2,0,2,2,2,2,0,0,2,0,1,0.23987705682510888,1.2027819103656543,0
0,0,1,0,0.34584228438127035,1,2,1,2,2,2,2,2,2,0,1,0,1.6203287349921371,1.016737175037941,1
0,0,1,1,-0.3882914837158446,1,2,2,1,1,1,1,1,1,2,0,3,-1.3235260485688747,-0.7406951303401609,0
0,0,0,0,-0.14358022768347295,1,0,1,0,0,0,0,2,0,0,1,2,0.4660715486693452,0.04138099561534603,1
0,0,0,0,-1.1632104611516882,1,2,1,2,0,0,0,0,0,0,1,2,0.5076514184936533,-0.8693426162817335,0
1,0,1,1,-1.081640042474231,1,2,2,1,1,1,1,1,1,2,0,3,-1.3135468798110408,-0.9428208014105706,0
0,1,1,0,1.4062577271882142,1,2,1,2,2,2,2,0,2,1,1,1,1.3475647889446765,2.0934981028956208,0
1,1,0,1,-1.0408548331355023,1,0,0,0,0,0,0,0,0,0,1,3,-0.6366265990713053,-0.8585999335565027,0
1,0,1,1,0.9576204244621995,1,2,2,1,1,1,1,1,1,1,1,3,-1.3451475808775148,-0.3788409877843382,0
0,0,1,0,1.6101837738818572,1,2,2,1,1,1,1,1,1,2,0,1,-1.3268524381548195,-0.19462714088823518,0
1,0,1,0,1.6101837738818572,1,2,0,2,2,2,0,2,2,2,1,2,0.67729728737683,1.6732761194959362,0
1,0,1,1,-0.3882914837158446,1,0,2,1,1,1,1,1,1,2,0,1,-1.5064774757958301,-0.8222248127887295,0
0,0,0,1,0.1011310283488987,1,2,0,0,0,0,0,0,0,0,0,3,-0.49026545728974086,-0.2801494836515201,0
1,1,1,0,-0.22515064636093016,1,0,1,0,0,0,0,0,0,0,1,2,0.18831801824296696,-0.152847590412697,0
0,0,1,1,-0.2659358556996588,1,2,0,0,2,0,2,0,0,0,1,2,-0.16095288828122092,-0.2974436587163679,1
1,0,1,1,-0.8369287864418593,1,2,2,1,1,1,1,1,1,1,0,3,-1.2802829839515943,-0.8715043881648394,0
0,0,0,0,0.30505707504254176,1,0,2,1,1,1,1,1,1,2,0,3,-1.4881823330731347,-0.6553713176477736,0
1,0,1,1,-1.0408548331355023,0,1,0,2,2,2,0,2,2,0,0,3,-0.20086956331255654,-0.8049968144141807,0
1,0,1,1,1.5286133552044,1,2,1,2,2,0,0,2,0,0,1,1,1.0864432064480214,1.9317843307012326,0
1,0,1,1,1.1207612618171139,1,0,2,1,1,1,1,1,1,2,0,1,-1.504814281002858,-0.49791491252929865,0
1,0,1,1,0.2642718657038131,0,1,0,0,0,0,0,0,0,1,1,1,-1.3185364641899577,-0.5923269906894377,0
1,0,1,0,1.6101837738818572,1,2,1,2,2,2,2,2,2,2,0,1,1.6486030464726669,2.6844338883703784,0
0,0,0,0,-1.285566089167874,0,1,0,0,0,0,0,2,0,0,1,2,-1.0041926483181887,-0.9951445045404421,1
1,0,1,1,0.8760500057847422,1,2,0,0,2,0,2,2,0,1,1,2,0.1933076026218841,0.6527874372893118,0
1,0,0,0,-1.2039956704904167,1,2,1,0,0,0,0,0,2,0,1,2,0.6789604821698023,-0.8936294616215262,1
0,0,1,1,1.2431168898332998,1,0,0,2,2,2,2,2,0,2,0,1,0.35463749754019924,1.0665461639364446,0
1,0,1,1,1.5693985645431285,1,2,1,0,2,0,2,0,0,2,1,2,0.6623285342400791,1.7038497504141492,0
0,0,0,0,0.38662749371999894,1,0,2,1,1,1,1,1,1,1,1,3,-1.4715503851434115,-0.5877607990587955,0
1,0,0,0,0.590553540413642,1,0,2,1,1,1,1,1,1,2,0,0,-1.4782031643153006,-0.5944225858822445,0
0,0,1,1,1.3654725178494855,1,2,1,0,2,2,0,2,2,1,1,1,1.2494362961593093,1.9080048399870668,1
0,0,1,0,-0.46986190239330183,1,2,1,2,0,2,0,2,2,0,1,0,1.31430089308523,-0.0397516266914277,1
1,0,0,0,-0.877713995780588,0,1,0,0,2,0,2,0,0,0,1,2,-0.9725919472517146,-0.8229086385884875,0
1,0,0,1,-1.285566089167874,1,2,1,0,0,2,0,2,2,0,1,2,1.1596237773388038,-0.9664458798473717,1
0,1,1,0,0.9168352151234709,1,2,1,0,2,2,2,0,0,0,0,2,0.8502695458459517,1.2152010692451307,0
1,0,0,0,1.4878281458656715,1,2,1,0,2,2,2,2,0,2,1,1,1.0897695960339664,1.96465208688315,0
0,1,0,0,-1.2039956704904167,1,0,1,0,0,2,0,0,0,0,0,2,0.2980888745791402,-0.9238060323979445,0
1,0,0,0,-1.1632104611516882,1,0,0,0,0,2,2,2,2,0,1,2,0.31638401730183613,-0.8782323516785877,1
1,1,0,0,-0.10279501834474433,1,2,0,0,0,2,2,2,0,2,1,1,0.14008536924676948,-0.08667090011353414,0
0,0,0,0,-1.1224252518129596,1,2,1,0,0,2,2,0,0,0,1,2,0.5941375477282139,-0.8261512964131466,0
0,0,1,0,1.5693985645431285,1,2,2,1,1,1,1,1,1,2,1,1,-1.3468107756704872,-0.24924496928181092,0
0,0,0,0,-0.14358022768347295,1,2,0,0,2,0,0,0,0,1,1,2,-0.32061958840656385,-0.2956568880782905,0
1,0,1,0,0.7944795871072851,1,2,0,0,2,0,2,0,0,0,0,0,-0.11770982366394037,0.38788214602176285,0
1,0,0,0,1.4470429365269428,1,2,0,2,2,2,0,0,2,1,0,1,0.39455417257153513,1.2983410511576456,0
0,0,1,1,0.5497683310749134,1,0,2,1,1,1,1,1,1,2,0,3,-1.5131302549677197,-0.5834593141893499,0
1,0,0,0,-1.0000696237967737,1,0,0,0,0,0,0,0,2,0,1,1,-0.33725153633628707,-0.8171953843259931,0
1,0,1,0,1.6101837738818572,1,0,2,1,1,1,1,1,1,2,0,1,-1.5031510862098856,-0.3831424726537838,0
0,0,0,0,-0.6330027397482163,1,0,2,1,1,1,1,1,1,1,0,0,-1.4964983070379965,-0.8678867290951519,0
1,0,0,0,-1.2039956704904167,1,0,1,0,2,2,2,2,2,0,1,2,1.432387723386265,-0.8698940887008932,0
0,1,0,0,-1.2447808798291453,1,0,1,0,2,0,0,2,0,0,1,0,0.6290646383806325,-0.9382325508831622,0
0,0,0,0,-0.9592844144580451,1,0,1,2,0,0,0,0,0,0,1,1,0.31139443292291896,-0.7282539125639181,1
0,0,0,0,0.7536943777685564,0,1,0,0,2,2,0,2,2,1,1,1,-0.28236610816820046,0.28153620471100804,0
0,0,1,1,-1.081640042474231,1,0,2,1,1,1,1,1,1,2,0,3,-1.489845527866107,-0.9661811730861751,0
0,0,1,0,-1.2039956704904167,1,2,1,0,0,0,0,2,2,0,0,2,0.9982938824204887,-0.8899235669647731,0
0,1,0,0,-0.6330027397482163,1,2,1,0,0,0,0,2,2,0,1,2,0.975009155318876,-0.3009730821989899,0
1,0,1,0,-0.10279501834474433,1,2,0,0,0,0,0,0,0,0,0,2,-0.49858143125460247,-0.3742968550504624,0
1,0,0,0,-0.06200980900601573,1,2,0,0,2,0,2,2,0,0,1,2,0.20494996617269018,-0.05391343841544851,0
